BZONENUM,MZONENUM,TAZONENUM,ID,COUNTY,TOWN,AREA,HH,RESIDENT,HS,IND12,IND3A,IND3B,SCHEMP,GOVC,EXPO,UNV,SENIOR,JNR,TENANT,WORKER,NONWKR,STU6_14,STU15,INC,EMPD,DHBWP,DHBEP,DHBUP,DHBOP,DHBPP,DHBSP,DNHBP,DHBWA,DHBEA,DHBUA,DHBOA,DHBPA,DHBSA,DNHBA,APHBWP,APHBEP,APHBUP,APHBOP,APHBPP,APHBSP,APNHBP,APHBWA,APHBEA,APHBUA,APHBOA,APHBPA,APHBSA,APNHBA,POPDEN,DAYP,DAYA,AMP,AMA
2.0000,"6","6019","126",臺北市,內湖區,5.2075,3569.000000,10374.000000,"2.91",137.000000,200.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10548.000000,4637.000000,5911.000000,1006.000000,724.000000,"161.2",4646.000000,6451.080000,524.940000,1833.770000,4833.680000,985.370000,1338.140000,6137.240000,1350.070000,0.000000,0.000000,778.760000,0.000000,235.620000,703.690000,1294.030000,190.072800,315.483000,402.130000,356.490000,110.870000,1128.120000,238.494200,0.000000,0.000000,62.317900,0.000000,18.935100,147.511700,1992.1267,22104.22,3068.14,3797.20,467.26
2.0000,"6","6029","127",臺北市,內湖區,0.4639,8547.000000,26268.000000,"3.07",468.000000,1960.000000,750.000000,330.000000,0.000000,0.000000,0.000000,0.000000,4645.000000,25259.000000,11105.000000,14155.000000,2548.000000,1832.000000,"161.2",11765.000000,15569.570000,2521.660000,4295.550000,11243.850000,4733.380000,3111.190000,14577.220000,8183.560000,5912.330000,0.000000,6397.740000,10912.770000,2241.310000,5781.260000,2949.760000,700.612700,567.495200,958.010000,1314.070000,264.120000,2337.090000,1484.569000,1749.640000,0.000000,533.450000,3225.046000,187.614200,1027.672000,56624.2725,56052.42,39428.97,9091.16,8207.99
2.0000,"6","6039","128",臺北市,內湖區,0.3012,3689.000000,11214.000000,"3.04",87.000000,1000.000000,370.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10902.000000,4793.000000,6109.000000,1088.000000,782.000000,"161.2",5023.000000,6248.380000,516.780000,1598.860000,4631.250000,970.090000,1281.540000,6643.550000,3288.090000,0.000000,0.000000,1990.020000,0.000000,576.630000,1667.520000,1466.780000,189.152200,332.005500,439.220000,354.780000,121.090000,1105.130000,590.456200,0.000000,0.000000,143.669400,0.000000,41.805800,289.883600,37231.0757,21890.45,7522.26,4008.16,1065.82
2.0000,"6","6049","129",臺北市,內湖區,3.8973,4260.000000,11771.000000,"2.76",137.000000,840.000000,190.000000,90.000000,0.000000,0.000000,0.000000,0.000000,837.000000,12590.000000,5535.000000,7055.000000,1142.000000,822.000000,"161.2",5272.000000,7977.800000,1061.210000,1863.400000,5403.890000,1992.030000,1495.760000,6326.550000,3676.310000,1145.780000,0.000000,2292.470000,2119.680000,965.810000,2071.560000,2001.610000,388.000700,510.109600,650.890000,727.740000,179.450000,1371.680000,570.018400,349.330000,0.000000,160.565800,645.378600,67.909400,276.918800,3020.2961,26120.64,12271.61,5829.48,2070.12
2.0000,"6","6059","130",臺北市,內湖區,1.4082,8043.000000,24145.000000,"3",526.000000,3510.000000,1830.000000,340.000000,0.000000,0.000000,2511.000000,0.000000,3330.000000,23770.000000,10450.000000,13320.000000,2342.000000,1685.000000,"161.2",10814.000000,15115.330000,2078.660000,3313.820000,10151.450000,3901.770000,2809.510000,13072.240000,13358.170000,3610.450000,5280.140000,10368.090000,6626.020000,2999.510000,10169.070000,3033.270000,610.964700,560.198900,924.880000,1145.910000,254.990000,2248.090000,2891.907000,1055.030000,796.630000,760.758400,1933.640000,221.046800,1391.617000,17146.0020,50442.78,52411.45,8778.30,9050.63
2.0000,"6","6069","131",臺北市,內湖區,0.6615,4350.000000,12762.000000,"2.93",268.000000,2050.000000,640.000000,430.000000,0.000000,0.000000,0.000000,1869.000000,3805.000000,12856.000000,5652.000000,7204.000000,1238.000000,890.000000,"161.2",5716.000000,7500.810000,912.420000,1662.260000,5620.380000,1712.750000,1555.420000,6882.290000,6957.080000,3035.400000,3841.150000,6178.920000,5350.270000,2020.630000,5583.510000,1646.080000,319.456400,299.787600,515.700000,599.190000,142.180000,1227.750000,1582.109000,1097.860000,619.030000,487.787600,1932.621000,160.225500,838.100400,19292.5170,25846.33,32966.96,4750.14,6717.73
2.0000,"6","6079","132",臺北市,內湖區,0.7174,439.000000,1178.000000,"2.68",1431.000000,910.000000,210.000000,0.000000,110.000000,0.000000,0.000000,0.000000,0.000000,1297.000000,570.000000,727.000000,114.000000,83.000000,"161.2",528.000000,735.940000,47.820000,134.400000,511.550000,89.750000,141.540000,725.910000,5490.940000,0.000000,0.000000,2751.120000,0.000000,794.470000,2916.250000,194.950000,16.991000,34.590900,56.960000,31.870000,15.700000,117.920000,1061.665000,0.000000,0.000000,228.522500,0.000000,66.262800,411.816400,1642.0407,2386.91,11952.78,468.98,1768.27
2.0000,"6","6089","133",臺北市,內湖區,5.8181,4953.000000,13845.000000,"2.8",179.000000,640.000000,170.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14638.000000,6435.000000,8203.000000,1343.000000,967.000000,"161.2",6201.000000,8951.250000,689.850000,1702.240000,6436.930000,1294.950000,1781.780000,6996.750000,2579.370000,0.000000,0.000000,1803.710000,0.000000,594.600000,1421.860000,1969.980000,254.984700,302.820300,633.460000,478.240000,174.640000,1462.770000,455.770700,0.000000,0.000000,141.171000,0.000000,46.735400,251.530300,2379.6428,27853.75,6399.54,5276.89,895.21
2.0000,"6","6099","134",臺北市,內湖區,0.2888,4384.000000,11667.000000,"2.66",467.000000,4820.000000,1110.000000,120.000000,0.000000,0.000000,0.000000,0.000000,1376.000000,12956.000000,5696.000000,7260.000000,1132.000000,814.000000,"161.2",5225.000000,7975.740000,897.730000,1433.990000,5699.690000,1685.120000,1577.640000,6115.610000,14000.600000,1486.220000,0.000000,10087.420000,2727.190000,2927.620000,6375.420000,1900.700000,322.408300,256.827200,570.880000,604.690000,157.390000,1260.130000,2721.926000,488.900000,0.000000,685.818400,895.927600,199.862800,958.109600,40398.1994,25385.52,37604.47,5073.03,5950.54
2.0000,"6","6109","135",臺北市,內湖區,1.1596,6078.000000,17713.000000,"2.91",571.000000,1830.000000,470.000000,330.000000,0.000000,0.000000,0.000000,992.000000,3174.000000,17963.000000,7897.000000,10066.000000,1718.000000,1236.000000,"161.2",7933.000000,11162.440000,1360.370000,2388.200000,8089.830000,2553.530000,2238.770000,8534.710000,6722.160000,2598.800000,1566.980000,5807.150000,4633.970000,1688.470000,5323.520000,2426.940000,471.074400,303.391400,739.330000,883.550000,203.830000,1682.080000,1346.144000,868.280000,399.640000,419.238900,1546.159000,122.405500,639.962100,15275.0949,36327.85,28341.05,6710.20,5341.83
2.0000,"6","6119","136",臺北市,內湖區,1.1229,6630.000000,19964.000000,"3.01",623.000000,1770.000000,500.000000,380.000000,0.000000,0.000000,0.000000,903.000000,3554.000000,19594.000000,8614.000000,10980.000000,1936.000000,1394.000000,"161.2",8942.000000,12185.690000,1645.270000,2543.750000,8677.080000,3088.280000,2401.320000,9317.310000,6812.530000,2899.170000,1434.990000,5662.790000,5184.130000,1645.520000,5039.180000,2768.690000,577.353000,337.421100,821.550000,1082.870000,226.500000,1889.140000,1397.449000,968.270000,343.560000,421.496400,1729.091000,123.007900,843.480700,17778.9652,39858.70,28678.31,7703.52,5826.35
2.0000,"6","6129","137",臺北市,內湖區,1.1550,2357.000000,6570.000000,"2.79",74.000000,280.000000,130.000000,350.000000,0.000000,0.000000,4818.000000,0.000000,0.000000,6966.000000,3062.000000,3903.000000,637.000000,458.000000,"161.2",2943.000000,4540.960000,301.940000,1068.210000,3044.690000,566.790000,842.900000,3229.850000,1845.510000,0.000000,6396.950000,1714.900000,0.000000,329.890000,1977.590000,980.310000,109.961000,193.149600,298.010000,206.240000,82.160000,660.960000,354.631700,0.000000,1085.910000,131.017200,0.000000,25.310400,305.052500,5688.3117,13595.34,12264.84,2530.79,1901.92
2.0000,"6","6131","138",臺北市,內湖區,0.7477,1310.000000,3505.000000,"2.68",612.000000,620.000000,190.000000,60.000000,0.000000,0.000000,0.000000,0.000000,534.000000,3871.000000,1702.000000,2170.000000,340.000000,245.000000,"161.2",1570.000000,2541.910000,292.140000,834.230000,1912.450000,548.370000,529.390000,1810.490000,2599.280000,456.270000,0.000000,1253.340000,828.690000,357.860000,1239.200000,587.630000,95.191500,144.212300,182.160000,178.530000,50.220000,361.510000,598.355300,148.020000,0.000000,117.652600,268.471700,33.743800,206.033400,4687.7090,8468.98,6734.64,1599.45,1372.28
2.0000,"6","6132","139",臺北市,內湖區,0.1756,1310.000000,3505.000000,"2.68",1532.000000,1540.000000,470.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3871.000000,1702.000000,2170.000000,340.000000,245.000000,"161.2",1570.000000,2533.630000,160.960000,704.890000,1878.290000,302.130000,519.950000,1792.630000,6534.360000,0.000000,0.000000,2895.470000,0.000000,831.560000,2755.160000,636.210000,58.397700,106.273700,184.620000,109.530000,50.900000,358.720000,1643.052000,0.000000,0.000000,280.997600,0.000000,81.061500,441.212500,19960.1367,7892.48,13016.55,1504.65,2446.32
2.0000,"6","6133","140",臺北市,內湖區,0.1180,655.000000,1752.000000,"2.67",3981.000000,4010.000000,1210.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1936.000000,851.000000,1085.000000,170.000000,123.000000,"161.2",785.000000,1342.220000,82.600000,344.810000,971.670000,155.050000,268.950000,962.510000,17439.580000,0.000000,0.000000,7592.310000,0.000000,2181.710000,7119.510000,324.030000,29.829300,54.067300,91.290000,55.940000,25.170000,182.680000,4250.560000,0.000000,0.000000,743.510900,0.000000,214.621300,1150.267000,14847.4576,4127.81,34333.11,763.01,6358.96
2.0000,"6","6141","141",臺北市,內湖區,0.2525,2186.000000,6196.000000,"2.83",7584.000000,2020.000000,1110.000000,140.000000,0.000000,0.000000,0.000000,0.000000,1197.000000,6460.000000,2840.000000,3620.000000,601.000000,432.000000,"161.2",2775.000000,4386.690000,472.840000,1084.070000,3044.870000,887.560000,842.830000,2990.930000,21415.630000,882.350000,0.000000,5306.990000,1589.980000,1453.680000,8024.310000,1098.480000,169.179300,192.647500,300.450000,317.310000,82.830000,594.740000,5470.998000,304.170000,0.000000,537.623900,547.377600,147.926800,1265.887000,24538.6139,13709.79,38672.94,2755.64,8273.98
2.0000,"6","6142","142",臺北市,內湖區,0.2373,547.000000,1549.000000,"2.83",3251.000000,8100.000000,4440.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1617.000000,711.000000,906.000000,150.000000,109.000000,"161.2",694.000000,1220.630000,73.170000,266.030000,766.620000,137.340000,212.210000,773.920000,23004.610000,0.000000,0.000000,11892.790000,0.000000,3505.350000,9884.760000,349.590000,26.807300,47.450500,78.630000,50.280000,21.680000,152.930000,6473.350000,0.000000,0.000000,1239.496000,0.000000,366.985700,1595.948000,6527.6022,3449.92,48287.51,727.37,9675.78
2.0000,"6","6159","143",臺北市,內湖區,0.5575,2157.000000,6064.000000,"2.81",13454.000000,15850.000000,13860.000000,190.000000,0.000000,0.000000,0.000000,2183.000000,0.000000,6375.000000,2802.000000,3572.000000,588.000000,423.000000,"161.2",2716.000000,4137.850000,286.450000,738.580000,3023.630000,537.710000,836.680000,3115.190000,75172.350000,0.000000,3054.090000,33956.100000,0.000000,9749.910000,29919.780000,1010.550000,105.808400,132.632800,281.600000,198.450000,77.630000,611.460000,17275.670000,0.000000,854.910000,3114.452000,0.000000,898.222800,4800.246000,10877.1300,12676.09,151852.23,2418.13,26943.50
2.0000,"6","6169","144",臺北市,內湖區,0.3661,4680.000000,12849.000000,"2.75",138.000000,1250.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13831.000000,6080.000000,7751.000000,1246.000000,897.000000,"161.2",5755.000000,8783.100000,689.550000,1469.120000,6338.060000,1294.360000,1754.110000,7583.960000,3479.600000,0.000000,0.000000,1967.860000,0.000000,568.160000,1776.470000,1856.400000,252.052800,187.822700,560.570000,472.740000,154.550000,1517.500000,694.814900,0.000000,0.000000,132.000400,0.000000,38.291900,447.033600,35096.9680,27912.26,7792.09,5001.64,1312.14
2.0000,"6","6179","145",臺北市,內湖區,0.3549,2838.000000,7890.000000,"2.78",195.000000,1000.000000,310.000000,410.000000,0.000000,0.000000,0.000000,3561.000000,1645.000000,8387.000000,3687.000000,4700.000000,765.000000,551.000000,"161.2",3534.000000,5795.110000,654.130000,1138.040000,4079.100000,1227.840000,1128.790000,4710.260000,4606.450000,1362.220000,9519.870000,3492.480000,3524.500000,1177.170000,3155.950000,1614.850000,217.820700,348.183300,526.890000,408.550000,145.260000,986.250000,874.365500,462.730000,1845.440000,233.980700,1195.632000,79.194100,470.929300,22231.6145,18733.27,26838.64,4247.80,5162.27
2.0000,"6","6189","146",臺北市,內湖區,0.9398,8348.000000,22653.000000,"2.71",314.000000,3400.000000,480.000000,170.000000,0.000000,0.000000,0.000000,682.000000,1616.000000,24671.000000,10846.000000,13825.000000,2197.000000,1581.000000,"161.2",10146.000000,16614.560000,1904.520000,3181.270000,11314.770000,3575.000000,3131.840000,12891.010000,9858.310000,2023.850000,1727.040000,7680.650000,3681.330000,2231.640000,6488.050000,3377.310000,671.413800,513.270300,1123.810000,1259.320000,309.830000,2873.720000,1851.060000,618.960000,286.460000,575.430000,1124.360000,167.916000,1312.647000,24104.0647,52612.97,33690.87,10128.67,5936.83
2.0000,"6","6191","147",臺北市,內湖區,1.0116,1356.000000,3868.000000,"2.85",5002.000000,8750.000000,5930.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4007.000000,1762.000000,2246.000000,375.000000,270.000000,"161.2",1732.000000,2902.570000,163.000000,412.010000,1723.940000,305.970000,477.000000,1834.770000,24764.860000,0.000000,0.000000,11675.820000,0.000000,3356.440000,9930.110000,715.000000,58.928100,97.520100,179.020000,110.520000,49.350000,375.080000,6623.664000,0.000000,0.000000,1357.620000,0.000000,392.125400,1923.473000,3823.6457,7819.26,49727.23,1585.42,10296.88
2.0000,"6","6192","148",臺北市,內湖區,1.4391,581.000000,1658.000000,"2.85",3331.000000,8750.000000,3950.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1717.000000,755.000000,962.000000,161.000000,116.000000,"161.2",743.000000,1534.760000,61.270000,213.230000,868.400000,115.020000,240.320000,898.040000,19185.600000,0.000000,0.000000,8720.950000,0.000000,2601.040000,7719.700000,427.260000,20.533300,24.705000,95.530000,38.510000,26.340000,157.830000,5512.634000,0.000000,0.000000,1147.278000,0.000000,343.803700,1439.128000,1152.1090,3931.04,38227.29,790.71,8442.84
2.0000,"6","6201","149",臺北市,內湖區,1.0113,3534.000000,8591.000000,"2.43",1015.000000,4760.000000,1220.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10444.000000,4591.000000,5853.000000,833.000000,599.000000,"161.2",3848.000000,6944.890000,368.800000,1154.540000,4531.220000,692.290000,1253.900000,5102.880000,11662.710000,0.000000,0.000000,5442.420000,0.000000,1561.450000,5266.040000,1812.860000,135.147300,264.192400,524.380000,253.490000,144.570000,1000.050000,2827.474000,0.000000,0.000000,575.229400,0.000000,165.747400,879.429300,8495.0064,20048.52,23932.62,4134.69,4447.88
2.0000,"6","6202","150",臺北市,內湖區,0.5277,2356.000000,5727.000000,"2.43",674.000000,3180.000000,810.000000,200.000000,900.000000,0.000000,0.000000,0.000000,2470.000000,6963.000000,3061.000000,3902.000000,556.000000,400.000000,"161.2",2565.000000,4656.670000,445.900000,763.740000,3184.900000,837.000000,881.270000,3479.790000,7933.760000,1596.700000,0.000000,5071.950000,2853.900000,1459.360000,4708.280000,1173.500000,155.260300,170.640400,347.230000,291.200000,95.730000,653.610000,1928.451000,567.510000,0.000000,491.540100,1013.000000,142.053500,799.626900,10852.7572,14249.27,23623.95,2887.17,4942.18
2.0000,"6","6219","151",臺北市,內湖區,2.0275,5670.000000,14426.000000,"2.54",2369.000000,2010.000000,820.000000,50.000000,160.000000,0.000000,0.000000,0.000000,363.000000,16757.000000,7367.000000,9390.000000,1399.000000,1007.000000,"161.2",6461.000000,11193.450000,856.080000,1363.960000,7138.680000,1606.940000,1975.350000,7788.560000,8219.170000,506.960000,0.000000,3970.340000,938.430000,1138.170000,4268.420000,2343.840000,282.892800,174.067000,629.940000,530.600000,173.670000,1452.640000,2055.478000,141.400000,0.000000,435.252300,261.382500,125.337200,779.117800,7115.1665,31923.02,19041.49,5587.65,3797.97
6.0000,"7","7019","152",臺北市,文山區,4.2029,1872.000000,5246.000000,"2.8",146.000000,400.000000,160.000000,240.000000,120.000000,0.000000,0.000000,2074.000000,175.000000,5388.000000,2381.000000,3007.000000,509.000000,366.000000,"169.6",2351.000000,4325.990000,291.690000,1169.000000,3016.820000,642.220000,505.000000,2685.990000,1832.750000,243.490000,6212.060000,1873.020000,672.940000,355.940000,1869.970000,1371.140000,96.852600,322.474000,526.520000,213.050000,87.810000,474.200000,387.738100,73.270000,1059.320000,174.793200,202.242500,33.342300,176.006100,1248.1858,12636.71,13060.17,3092.05,2106.71
6.0000,"7","7022","154",臺北市,文山區,4.4164,0.000000,0.000000,"0",0.000000,323.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540.500000,0.000000,0.000000,8872.220000,0.000000,675.520000,990.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,177.480800,0.000000,0.000000,1109.231000,0.000000,84.766200,85.152600,0.0000,0.00,11078.93,0.00,1456.63
6.0000,"7","7021","153",臺北市,文山區,1.0833,5283.000000,14798.000000,"2.8",116.000000,1180.000000,310.000000,1120.000000,0.000000,0.000000,13932.000000,1232.000000,1256.000000,15207.000000,6720.000000,8487.000000,1435.000000,1033.000000,"169.6",6631.000000,7941.540000,1044.980000,1432.560000,6164.140000,2300.630000,1031.870000,3856.470000,4210.100000,1368.080000,23701.000000,7049.170000,2985.610000,981.250000,7305.400000,1615.580000,352.247600,240.580400,761.170000,774.850000,126.940000,649.640000,757.098100,457.720000,2532.520000,669.845100,997.553100,93.651500,786.912700,13660.1126,23772.19,47600.61,4521.01,6295.30
6.0000,"7","7039","155",臺北市,文山區,6.7991,1267.000000,3225.000000,"2.55",13.000000,170.000000,20.000000,90.000000,0.000000,0.000000,0.000000,0.000000,890.000000,3647.000000,1612.000000,2035.000000,313.000000,225.000000,"169.6",1445.000000,2313.740000,275.780000,545.940000,2030.280000,607.160000,339.710000,1408.280000,598.400000,778.900000,0.000000,514.800000,1708.860000,107.530000,513.980000,658.970000,94.791200,124.135300,293.660000,208.520000,48.970000,233.170000,128.216100,269.050000,0.000000,68.799600,589.503600,14.437300,60.575700,474.3275,7520.89,4222.47,1662.22,1130.58
6.0000,"7","7049","156",臺北市,文山區,0.5315,2723.000000,6982.000000,"2.56",57.000000,170.000000,80.000000,40.000000,120.000000,0.000000,0.000000,0.000000,319.000000,7838.000000,3463.000000,4374.000000,677.000000,487.000000,"169.6",3129.000000,4991.120000,442.150000,1124.060000,3550.220000,973.470000,594.210000,2304.030000,1273.180000,368.980000,0.000000,820.550000,811.330000,152.720000,819.230000,1165.150000,149.486600,223.063400,467.810000,328.840000,78.020000,440.430000,223.935800,105.550000,0.000000,77.398300,231.777500,14.457300,67.939700,13136.4064,13979.26,4245.99,2852.80,721.06
6.0000,"7","7059","157",臺北市,文山區,1.0513,5721.000000,15586.000000,"2.72",147.000000,590.000000,250.000000,90.000000,0.000000,0.000000,0.000000,0.000000,909.000000,16467.000000,7277.000000,9191.000000,1512.000000,1088.000000,"169.6",6984.000000,10459.800000,1075.490000,2210.720000,7008.760000,2367.820000,1173.090000,4294.300000,1968.340000,975.600000,0.000000,1331.620000,2144.020000,250.320000,1496.500000,2408.670000,377.674000,419.058700,977.990000,830.790000,163.100000,802.140000,396.077200,340.300000,0.000000,141.682800,746.864300,26.756100,201.324400,14825.4542,28589.98,8166.40,5979.42,1853.00
6.0000,"7","7069","158",臺北市,文山區,0.6660,4039.000000,11305.000000,"2.8",92.000000,2650.000000,310.000000,280.000000,10.000000,0.000000,0.000000,1198.000000,2041.000000,11626.000000,5137.000000,6489.000000,1097.000000,788.000000,"169.6",5066.000000,7345.250000,689.890000,1661.570000,5509.290000,1518.950000,922.080000,5015.860000,3233.720000,1440.400000,2175.520000,3672.680000,3132.660000,697.060000,4092.160000,1589.530000,238.374000,305.734900,635.840000,524.370000,106.040000,592.580000,826.560600,483.100000,404.290000,487.215700,1049.294000,92.858300,519.451900,16974.4745,22662.89,18444.20,3992.47,3862.77
6.0000,"7","7079","159",臺北市,文山區,0.8149,6852.000000,18106.000000,"2.64",339.000000,2390.000000,860.000000,370.000000,330.000000,0.000000,0.000000,2803.000000,2514.000000,19723.000000,8715.000000,11008.000000,1756.000000,1265.000000,"169.6",8114.000000,15759.840000,1180.960000,3130.890000,12828.970000,2599.970000,2146.270000,6368.400000,6284.280000,2226.740000,4894.050000,6264.060000,4837.630000,1172.940000,5795.280000,2840.220000,406.182400,494.424100,1110.920000,893.490000,185.270000,899.000000,1478.790000,805.450000,1158.150000,1151.312000,1747.493000,216.348200,675.339600,22218.6771,44015.30,31474.98,6829.51,7232.88
6.0000,"7","7089","160",臺北市,文山區,0.4719,4602.000000,12384.000000,"2.69",93.000000,800.000000,2050.000000,250.000000,370.000000,0.000000,0.000000,851.000000,2858.000000,13246.000000,5853.000000,7393.000000,1201.000000,865.000000,"169.6",5549.000000,8921.560000,817.690000,1742.230000,6492.210000,1800.220000,1086.440000,3930.770000,3611.020000,2270.900000,1477.640000,3632.390000,4963.200000,682.520000,3975.470000,1744.230000,282.912800,327.426800,742.790000,622.340000,123.880000,597.780000,957.156500,849.360000,298.210000,501.673900,1853.831000,94.635400,526.445300,26242.8481,24791.12,20613.14,4441.36,5081.31
6.0000,"7","7099","161",臺北市,文山區,0.5992,7731.000000,21969.000000,"2.84",574.000000,2170.000000,720.000000,180.000000,0.000000,0.000000,475.312958,0.000000,1481.000000,22253.000000,9833.000000,12420.000000,2131.000000,1533.000000,"169.6",9845.000000,14938.060000,1380.860000,3341.510000,11122.350000,3040.090000,1861.380000,6208.450000,6324.940000,1483.020000,1066.690000,4382.360000,3257.470000,828.020000,3952.180000,2715.680000,495.450100,582.402800,1154.790000,1089.870000,192.590000,933.730000,1284.681000,516.200000,174.090000,514.627200,1132.318000,97.617200,493.121600,36663.8852,41892.70,21294.68,7164.51,4212.65
6.0000,"7","7109","162",臺北市,文山區,0.6435,7340.000000,21086.000000,"2.87",363.000000,1590.000000,350.000000,410.000000,0.000000,0.000000,0.000000,2331.000000,2729.000000,21128.000000,9336.000000,11791.000000,2045.000000,1472.000000,"169.6",9449.000000,13798.080000,1506.900000,2564.320000,9877.160000,3317.530000,1652.420000,6023.390000,4353.970000,2402.170000,3946.030000,4766.820000,5230.510000,1039.900000,4645.790000,2956.830000,546.212900,779.707700,1117.310000,1201.540000,186.340000,1061.160000,893.813400,862.910000,499.480000,557.379800,1876.347000,122.034100,469.165900,32767.6768,38739.80,26385.19,7849.10,5281.13
6.0000,"7","7119","163",臺北市,文山區,3.6742,332.000000,950.000000,"2.86",1.000000,20.000000,10.000000,180.000000,0.000000,0.000000,0.000000,2195.000000,1491.000000,956.000000,422.000000,533.000000,92.000000,67.000000,"169.6",426.000000,567.660000,65.740000,157.540000,380.900000,144.740000,63.750000,291.970000,386.850000,1502.710000,5612.350000,163.590000,3262.990000,17.960000,370.150000,114.560000,20.763400,33.281300,43.470000,45.670000,7.250000,49.240000,74.891900,484.720000,846.160000,26.648900,1051.112000,2.931600,31.249700,258.5597,1672.30,11316.60,314.23,2517.71
6.0000,"7","7129","164",臺北市,文山區,0.9284,4419.000000,11267.000000,"2.55",192.000000,590.000000,280.000000,130.000000,0.000000,0.000000,0.000000,0.000000,1202.000000,12720.000000,5621.000000,7099.000000,1093.000000,786.000000,"169.6",5049.000000,8427.320000,730.720000,1659.720000,8335.550000,1608.790000,1394.920000,9364.960000,1740.500000,1018.320000,0.000000,1569.930000,2233.500000,294.390000,2041.780000,1805.280000,250.601900,357.813200,726.680000,551.260000,121.190000,848.940000,437.422700,323.980000,0.000000,236.449000,709.650900,44.516600,218.857900,12135.9328,31521.98,8898.42,4661.77,1970.88
6.0000,"7","7139","165",臺北市,文山區,0.9552,6749.000000,18362.000000,"2.72",220.000000,2370.000000,470.000000,290.000000,210.000000,0.000000,3719.000000,0.000000,1373.000000,19426.000000,8584.000000,10842.000000,1781.000000,1282.000000,"169.6",8228.000000,12113.820000,1088.340000,2739.990000,9613.910000,2396.210000,1609.020000,9625.340000,3601.200000,1188.710000,7175.530000,4507.630000,2607.740000,867.210000,5591.940000,2702.740000,382.827300,501.809000,1011.290000,842.120000,168.650000,953.550000,915.831000,361.390000,1229.250000,568.015300,791.756000,109.725200,663.356700,19223.1993,39186.63,25539.96,6562.99,4639.32
6.0000,"7","7149","166",臺北市,文山區,1.0899,5887.000000,15598.000000,"2.65",237.000000,1020.000000,460.000000,790.000000,880.000000,0.000000,10037.000000,0.000000,1287.000000,16945.000000,7488.000000,9457.000000,1513.000000,1088.000000,"169.6",6990.000000,10682.800000,1008.160000,1781.970000,9692.920000,2219.480000,1621.580000,5125.430000,3186.880000,1192.490000,15247.870000,5896.620000,2617.680000,916.320000,5887.100000,1884.630000,377.924200,489.707600,1062.330000,831.320000,177.170000,1085.560000,797.773700,378.760000,1571.290000,749.420600,830.307400,116.883600,499.002900,14311.4047,32132.34,34944.96,5908.64,4943.44
6.0000,"7","7159","167",臺北市,文山區,0.9652,9397.000000,24391.000000,"2.6",1876.000000,2610.000000,630.000000,90.000000,690.000000,0.000000,0.000000,0.000000,843.000000,27048.000000,11952.000000,15096.000000,2366.000000,1702.000000,"169.6",10930.000000,17629.430000,1409.870000,3658.510000,15582.800000,3104.150000,2607.770000,9574.850000,10321.870000,1050.670000,0.000000,5425.910000,2168.320000,1028.690000,5337.830000,3117.480000,496.760900,708.556600,1613.430000,1092.750000,269.070000,1327.650000,2415.229000,301.390000,0.000000,669.493900,621.165400,127.445500,654.860500,25270.4103,53567.38,25333.29,8625.70,4789.58
6.0000,"7","7169","168",臺北市,文山區,0.6746,9745.000000,27210.000000,"2.79",439.000000,4660.000000,1330.000000,450.000000,350.000000,0.000000,0.000000,0.000000,6390.000000,28050.000000,12395.000000,15655.000000,2639.000000,1899.000000,"169.6",12193.000000,17929.940000,1429.750000,4433.590000,15913.300000,3147.850000,2662.680000,8238.350000,9347.070000,4313.240000,0.000000,8978.350000,9437.730000,1691.470000,7943.780000,2886.970000,505.196400,756.981900,1310.590000,1111.290000,218.570000,960.870000,2892.117000,1462.890000,0.000000,1393.550000,3196.719000,263.575500,1131.230000,40335.0133,53755.46,41711.64,7750.47,10340.08
6.0000,"7","7179","169",臺北市,文山區,0.7775,5679.000000,15076.000000,"2.65",296.000000,1620.000000,1360.000000,70.000000,110.000000,0.000000,0.000000,0.000000,765.000000,16346.000000,7223.000000,9123.000000,1462.000000,1053.000000,"169.6",6756.000000,10476.660000,827.080000,1935.420000,9878.940000,1821.060000,1653.170000,6474.140000,5577.500000,905.430000,0.000000,3171.880000,1967.700000,601.910000,3443.610000,1866.840000,295.661000,463.397600,1041.670000,650.390000,173.720000,896.880000,1713.235000,355.850000,0.000000,518.399700,772.305600,98.761700,457.583800,19390.3537,33066.47,15668.03,5388.56,3916.14
